id,x_minimo,x_maximo,y_minimo,y_maximo,peso_da_placa,area_pixels,perimetro_x,perimetro_y,soma_da_luminosidade,maximo_da_luminosidade,comprimento_do_transportador,tipo_do_aco_A300,tipo_do_aco_A400,espessura_da_chapa_de_aco,temperatura,index_de_bordas,index_vazio,index_quadrado,index_externo_x,indice_de_bordas_x,indice_de_bordas_y,indice_de_variacao_x,indice_de_variacao_y,indice_global_externo,log_das_areas,log_indice_x,log_indice_y,indice_de_orientacao,indice_de_luminosidade,sigmoide_das_areas,minimo_da_luminosidade,falha_1,falha_2,falha_3,falha_4,falha_5,falha_6,falha_outros
94,121,159,473414,473430,100,-206,51,31,0,135,1358,FALSE,TRUE,40,74.4,0.18,0.62,0.42,0.03,0.75,0.52,-0.12,0.88,0,2.36,1.58,1.2,-0.58,-0.04,0.88,116,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
95,703,718,6078664,618148,100,112,23,-194,11154,111,-214,TRUE,FALSE,70,73.79,0.94,0.53,0.94,0.01,0.65,0.94,-0.18,-0.18,1,2.05,1.18,1.2,0.06,-0.22,0.4,966,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
96,669,684,491552,-166,100,-206,59,133,0,134,1687,FALSE,TRUE,150,80.59,0.79,0.45,0.11,0.01,0.25,0.99,0.09,0.09,1,3.04,1.18,2.12,0.89,-0.15,1,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
97,31,50,1647143,1647194,100,-206,72,55,46236,118,1354,TRUE,FALSE,70,78.96,0.05,0.54,0.37,0.01,0.26,0.93,-0.01,0.06,1,2.65,1.28,1.71,0.63,-0.19,0.99,766,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
98,483,-186,5060301,5060316,100,206,41,21,25181,143,1632,TRUE,FALSE,200,63.92,0.59,0.53,0.52,0.02,0.71,0.71,0,0,0,2.31,1.46,1.18,-0.48,-0.05,0.71,104,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
99,297,302,1028213,1028219,100,16,-229,6,1990,132,1356,FALSE,TRUE,50,80.43,0.44,0.47,0.83,0,1,1,-0.07,-0.07,1,1.2,0.7,0.78,0.17,-0.03,0.14,120,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
100,539,547,-20,1294979,100,70,9,11,7964,133,1688,TRUE,FALSE,60,59.88,0.64,0.2,0.73,0,0.89,1,-0.42,-0.42,1,1.85,0.9,1.04,0.27,-0.11,0.19,94,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
101,911,920,3220667,344829,100,54,12,-194,4761,0,-214,TRUE,FALSE,300,87.76,0.65,0.4,0.9,0.01,0.75,0.91,-0.13,-0.13,1,1.73,0.95,1,0.1,0,0.2,723,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
102,484,82,313092,313218,100,2822,-229,127,275539,124,1360,FALSE,TRUE,-154,81.04,0.07,0.32,0.26,0.02,0.32,0.99,-0.1,-0.1,1,3.45,1.52,2.1,0.74,-0.24,1,79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
103,1123,1137,11066410,11066424,100,143,20,14,16288,127,1362,FALSE,TRUE,40,92.45,0.33,0.27,1,0.01,0.7,1,0.33,0.56,0,2.16,1.15,1.15,0,-0.11,0.33,96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
104,908,914,414919,414931,100,52,11,12,5249,118,1692,TRUE,FALSE,60,82.13,0.92,0.28,0.5,0,0.55,1,-0.05,-0.05,1,1.72,0.78,1.08,0.5,-0.21,0.18,86,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
105,1417,1437,5948468,5948472,100,56,26,6,7143,140,1652,TRUE,FALSE,69,75.38,0.26,0.3,0.2,0.01,0.77,0.67,0.12,0.12,0,1.75,1.3,0.6,-0.8,0,0.19,116,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
106,1202,1216,289529,289543,100,-206,15,15,16692,134,1692,FALSE,TRUE,60,64.24,0.56,0.3,1,0.01,0.93,0.93,-0.36,-0.45,0,2.14,1.15,1.15,0,-0.05,0.33,109,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
107,550,567,4625112,4625136,100,-206,26,24,0,126,1360,FALSE,TRUE,40,76.05,0.81,0.52,0.71,0.01,0.65,1,0.06,0.17,1,2.29,1.23,1.38,0.29,-0.13,0.67,989,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
108,39,191,1565555,-166,100,13114,-229,381,1507625,141,1400,FALSE,TRUE,40,72.12,0.06,0.42,0.97,0.11,0.25,0.39,0.08,1.08,0,4.12,2.18,2.17,-0.03,-0.1,1,33,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
109,1379,1396,2128940,2128956,100,126,33,22,16498,148,1666,TRUE,FALSE,100,83.72,0.32,0.54,0.94,0.01,0.52,0.73,-0.02,-0.02,0,2.1,1.23,1.2,-0.06,0.02,0.45,116,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
110,405,416,634279,634288,100,71,15,10,8824,135,1358,TRUE,FALSE,70,75.79,0.6,0.28,0.82,0.01,0.73,0.9,0.42,-0.58,0,1.85,1.04,0.95,-0.18,-0.03,0.21,113,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
111,347,364,1124976,1125024,100,390,51,50,46226,127,1372,FALSE,TRUE,40,86.05,0.51,0.52,0.35,0.01,0.33,0.96,-0.01,-0.01,1,2.59,1.23,1.68,0.65,-0.07,0.97,110,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
112,995,1002,66318,66328,100,45,8,10,4552,118,1358,FALSE,TRUE,130,93.54,0.52,0.36,0.7,0.01,0.88,1,0.26,0.46,1,1.65,0.85,1,0.3,-0.21,0.18,93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
113,1073,0,-20,433198,100,143,15,12,14669,127,1686,TRUE,FALSE,70,65.86,0.71,0.21,0.8,0.01,1,1,0.74,0.74,0,2.16,1.18,1.08,-0.2,-0.2,0.31,691,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
114,619,659,1292098,1292100,100,60,40,-194,7750,164,1690,TRUE,FALSE,70,79.97,0.73,0.25,0.05,0.02,1,0.5,-0.06,-0.06,0,1.78,1.6,0.3,-0.95,0.01,0.19,102,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
115,1292,1372,1506506,1506552,100,1973,134,80,240091,140,1658,TRUE,FALSE,143,79.52,0.35,0.46,0.58,0.05,0.6,0.58,0.09,0.09,0,3.3,1.9,1.66,-0.43,-0.05,1,105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
116,1109,1144,401768,401951,100,4298,188,189,515942,148,1353,FALSE,TRUE,70,83.14,0.31,0.33,0.19,0.03,0.19,0.97,-0.01,-0.01,1,3.63,1.54,2.26,0.81,-0.06,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
117,779,0,-20,1198188,100,198,21,18,18327,118,1353,FALSE,TRUE,50,86.87,0.82,0.31,1,0.01,0.81,0.94,-0.35,-0.35,0,2.3,1.23,1.23,0,-0.28,0.48,54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
118,-11,206,1721788,-166,100,12051,631,-194,1383987,140,1402,FALSE,TRUE,40,95.88,0.06,0.59,0.92,0.12,0.26,0.46,0.34,1.34,1,4.08,2.22,2.26,0.08,-0.1,1,33,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
119,145,171,233467,-166,100,-206,214,220,236010,135,1394,FALSE,TRUE,220,68.91,0.21,0.62,0.13,0.02,0.12,0.93,0.21,0.39,1,3.3,1.42,2.31,0.87,-0.08,1,104,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
120,691,-186,664879,664883,100,55,19,6,7211,150,1694,TRUE,FALSE,143,64.28,0.82,0.28,0.21,0.01,1,0.67,0.24,0.24,0,1.74,1.28,0.6,-0.79,0.02,0.18,114,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
121,19,33,-20,1143429,100,114,-229,15,13193,125,1373,FALSE,TRUE,40,81.89,0.03,0.37,0.93,0.01,0.88,0.87,-0.27,-0.27,0,2.06,1.15,1.11,-0.07,-0.1,0.31,110,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
122,0,12,864919,865043,100,745,42,-194,55239,94,1687,TRUE,FALSE,80,84.5,0,0.5,0.1,0.01,0.29,0.99,0.42,0.42,1,2.87,1.08,2.09,0.9,-0.42,1,56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
123,368,380,484193,-166,100,-206,17,-194,15501,0,-214,TRUE,FALSE,60,87.2,0.44,0.23,0.8,0.01,0.71,0.94,-0.25,-0.29,1,2.14,1.08,1.18,0.2,-0.12,0.31,91,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
124,4713,588,1019477,1019497,100,1107,155,85,128883,126,1353,FALSE,TRUE,-154,72.39,0.66,0.6,0.14,0.1,0.9,0.24,0.18,0.18,0,3.04,2.14,1.3,-0.86,-0.09,1,107,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
125,1151,1163,6042280,6042292,100,110,14,12,11674,133,1648,TRUE,FALSE,69,64.22,0.59,0.24,1,0.01,0.86,1,0.66,0.66,0,2.04,1.08,1.08,0,-0.17,0.26,73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
126,563,568,888672,888676,100,17,6,4,2157,141,1356,FALSE,TRUE,50,92.19,0.83,0.15,0.8,0,0.83,1,-0.3,-0.3,0,1.23,0.7,0.6,-0.2,-0.01,0.13,728,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
127,39,182,65059,65121,100,4471,248,116,470165,135,1360,FALSE,TRUE,40,85.12,0.06,0.5,0.43,0.11,0.58,0.53,-0.17,0.83,0,3.65,2.16,1.79,-0.57,-0.18,1,39,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
128,1580,-186,3884411,3884461,100,340,30,-194,34655,116,1627,FALSE,TRUE,40,76.21,0.05,0.32,0.2,0.01,0.33,1,0.03,0.03,1,2.53,1,1.7,0.8,-0.2,0.79,88,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
129,210,224,1761692,1761703,100,61,-229,11,7309,132,1356,TRUE,FALSE,70,58.54,0.31,0.6,0.79,0.01,0.82,1,0.85,-0.15,0,1.79,1.15,1.04,-0.21,-0.06,0.27,112,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
130,-11,1564,3375744,3375765,100,134,13,21,13356,111,1690,FALSE,TRUE,70,73.31,0.15,0.36,0.48,0.01,0.77,1,-0.47,-0.47,1,2.13,1,1.32,0.52,-0.22,0.35,89,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
131,1323,1333,68445,68506,100,330,48,61,33449,119,1353,FALSE,TRUE,120,86.95,0.03,0.46,0.16,0.01,0.21,1,-0.88,-1.22,1,2.52,1,1.79,0.84,-0.21,0.89,90,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
132,1589,1601,30365691,3051391,100,87,33,19,10070,0,-214,FALSE,TRUE,70,84.35,0.11,0.55,0.75,0.01,0.36,0.84,-0.32,-0.32,1,1.94,1.08,1.2,0.25,-0.1,0.32,108,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
133,896,904,801872,801889,100,65,12,17,7974,135,1354,FALSE,TRUE,40,66.22,0.66,0.52,0.47,0.01,0.67,1,0.14,0.14,1,1.81,0.9,1.23,0.53,-0.04,0.25,113,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
134,13380,-186,2094748,2094776,100,251,22,28,28050,140,1632,FALSE,TRUE,-154,86.19,0.32,0.31,0.46,0.01,0.59,1,-0.28,-0.28,1,2.4,1.11,1.45,0.54,-0.13,0.6,1267,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
135,1329,1334,1682919,-166,100,89,16,28,10584,134,1356,FALSE,TRUE,40,79.12,0.03,0.36,0.18,0,0.31,1,-0.18,-0.19,1,1.95,0.7,1.45,0.82,-0.07,0.25,110,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
136,41,187,-20,2112542,100,9349,659,387,1068391,140,1402,FALSE,TRUE,40,92.67,0.06,0.61,0.88,0.1,0.22,0.43,-0.23,0.77,1,3.97,2.16,2.22,0.12,-0.11,1,38,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
137,270,301,-20,1563499,100,329,61,37,41053,140,1362,FALSE,TRUE,40,73.02,0.4,0.52,0.71,0.02,0.51,0.59,-0.07,-0.02,0,2.52,1.49,1.34,-0.29,-0.03,0.93,115,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
138,1203,1218,-20,75234,100,109,18,-194,11425,133,1684,TRUE,FALSE,70,73.83,0.55,0.27,0.67,0.01,0.83,0.91,0.24,0.24,0,2.04,1.18,1,-0.33,0,0.27,71,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
139,5445,667,483796,483808,100,67,23,13,7595,132,1360,FALSE,TRUE,-154,81.15,0.95,0.72,0.6,0.01,0.87,0.92,-0.37,-0.37,1,1.83,1.3,1.08,-0.4,-0.11,0.4,92,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
140,1332,1347,70219,70241,100,221,-229,22,24230,124,1687,TRUE,FALSE,70,75.82,0.4,0.33,0.68,0.01,0.79,1,0.07,0.07,1,2.34,1.18,1.34,0.32,-0.14,0.55,97,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
141,-11,1223,30289552,3998180,100,3432,-229,330,389429,0,-214,FALSE,TRUE,40,71.27,0.21,0.79,0.37,0.06,0.3,0.64,-0.02,0.05,1,3.54,1.89,2.32,0.63,-0.11,1,92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
142,15,32,1003575,1003594,100,132,18,20,14926,124,1387,FALSE,TRUE,40,98.41,0.02,0.59,0.89,0.01,0.94,0.95,-0.48,-0.48,1,2.12,1.23,1.28,0.11,-0.12,0.53,105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
143,39,195,601086,601148,100,5786,202,106,600867,124,1358,FALSE,TRUE,40,94.21,0.06,0.4,0.4,0.11,0.77,0.58,0.06,1.06,0,3.76,2.19,1.79,-0.6,-0.19,1,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
144,4461,544,3581245,3581267,100,148,25,23,16061,127,1686,TRUE,FALSE,-154,70.4,0.63,0.44,0.55,0.01,0.48,0.96,0.43,0.71,1,2.17,1.08,1.34,0.45,-0.15,0.44,91,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
145,482,490,11430396,11430416,100,81,15,-194,8709,119,1656,TRUE,FALSE,100,82.2,0.58,0.49,0.4,0,0.53,1,0.23,0.23,1,1.91,0.9,1.3,0.6,0,0.28,99,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
146,971,980,74495,-166,100,148,19,24,16771,133,1362,FALSE,TRUE,175,64.68,0.56,0.31,0.38,0.01,0.47,1,-0.37,-0.37,1,2.17,0.95,1.38,0.63,-0.11,0.36,101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
147,-11,621,850713,850745,100,282,-229,33,33577,159,1688,TRUE,FALSE,70,97.01,0.72,0.48,0.53,0.01,0.46,0.97,-0.4,-0.4,1,2.45,1.23,1.51,0.47,-0.07,0.83,61,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
148,354,370,409908,409918,100,116,19,10,12174,126,1360,FALSE,TRUE,40,87.6,0.52,0.28,0.63,0.01,0.84,1,0.16,0.16,0,2.06,1.2,1,-0.38,-0.18,0.28,82,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
149,41,202,-20,920489,100,5993,214,130,589956,132,1358,FALSE,TRUE,40,90.04,0.06,0.4,0.39,0.12,0.75,0.48,0.09,1.09,0,3.78,2.21,1.79,-0.61,-0.23,1,132,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
150,39,195,1810559,1810727,100,-206,591,367,0,141,1400,FALSE,TRUE,40,77.48,0.06,0.55,0.93,0.11,0.26,0.46,0.08,1.08,1,4.07,2.19,2.23,0.07,-0.1,1,27,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
151,-11,975,1219062,-166,100,79,17,15,10188,149,1682,TRUE,FALSE,143,91.75,0.84,0.47,0.67,0.01,0.59,1,0.1,0.1,1,1.9,1,1.18,0.33,0.01,0.27,115,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
152,1275,196,2289914,2290079,100,9518,-229,453,1084425,141,1402,FALSE,TRUE,-154,91.77,0.06,0.63,0.94,0.11,0.21,0.36,-0.2,0.8,1,3.98,2.19,2.22,0.06,-0.11,1,1064,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
153,-11,228,2150440,2150452,100,106,12,13,12235,124,1387,FALSE,TRUE,40,78.35,0.31,0.26,1,0.01,1,0.92,0.07,0.07,0,2.03,1.08,1.08,0,-0.1,0.26,107,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
154,977,981,1311529,1311535,100,12,5,6,1563,143,1358,FALSE,TRUE,50,68.51,0.56,0.5,0.67,0,0.8,1,0.09,0.09,1,1.08,0.6,0.78,0.33,0.02,0.14,125,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
155,-11,272,-20,244067,100,235,36,22,29911,142,1360,FALSE,TRUE,40,84.35,0.36,0.51,0.76,0.02,0.69,0.86,-0.21,-0.21,0,2.37,1.4,1.28,-0.24,-0.01,0.76,793,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
156,309,322,1314894,1314902,100,61,14,10,6886,123,1623,TRUE,FALSE,100,78.73,0.38,0.41,0.62,0.01,0.93,0.8,0.56,0.56,0,1.79,1.11,0.9,-0.38,-0.12,0.21,102,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
157,532,542,3706296,3706306,100,66,14,10,7519,132,1646,TRUE,FALSE,80,98.53,0.65,0.34,1,0.01,0.71,1,0.14,0.14,0,1.82,1,1,0,-0.11,0.21,97,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
158,27,36,2457919,2457943,100,145,19,26,14997,117,1356,TRUE,FALSE,70,80.51,0.04,0.33,0.38,0.01,0.47,0.92,0.64,-0.36,1,2.16,0.95,1.38,0.63,-0.19,0.36,91,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
159,612,622,19594729,2237099,100,87,15,15,10024,127,1364,FALSE,TRUE,100,81.06,0.9,0.42,0.67,0.01,0.67,1,-0.2,-0.22,1,1.94,1,1.18,0.33,-0.1,0.27,106,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
160,37,261,652969,653195,100,18517,1021,696,2230510,150,1398,FALSE,TRUE,40,88.07,0.05,0.63,0.99,0.16,0.22,0.32,-0.29,0.71,1,4.27,2.35,2.35,0.01,-0.06,1,25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
161,856,871,531684,531693,100,54,23,16,7145,143,1362,FALSE,TRUE,40,80.03,0.72,0.6,0.6,0.01,0.65,0.56,0.24,0.24,0,1.73,1.18,0.95,-0.4,0.03,0.25,125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
162,391,420,1312199,1312217,100,129,48,35,16308,150,1368,TRUE,FALSE,80,86.94,0.57,0.75,0.62,0.02,0.6,0.51,0.35,0.35,0,2.11,1.46,1.26,-0.38,-0.01,0.81,112,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
163,25,46,-20,2433721,100,566,64,-194,62326,132,1356,TRUE,FALSE,70,74.61,0.04,0.56,0.34,0.02,0.33,0.87,0.3,0.52,1,2.75,1.32,1.79,0.66,0,1,89,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
164,172,179,1072228,1072248,100,74,19,20,8027,119,1354,TRUE,FALSE,70,68.81,0.25,0.47,0.35,0.01,0.37,1,1.29,0.29,1,1.87,0.85,1.3,0.65,-0.15,0.25,98,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
165,408,416,945792,-166,100,81,11,-194,9462,125,1360,FALSE,TRUE,130,70.87,0.6,0.33,0.53,0.01,0.73,1,0.12,0.12,1,1.91,0.9,1.18,0.47,-0.09,0.23,107,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
166,5743,927,-20,4689414,100,1535,239,120,173468,132,1358,TRUE,FALSE,-154,76.63,0.63,0.61,0.09,0.15,0.87,0.16,0.25,0.25,0,3.19,2.32,1.28,-0.91,-0.12,1,97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
167,541,-186,2978904,2978933,100,529,47,32,58088,133,1354,TRUE,FALSE,70,81.19,0.8,0.43,0.91,0.02,0.68,0.91,0.57,0.57,0,2.72,1.51,1.46,-0.09,-0.14,0.98,91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
168,-11,538,2922516,2922536,100,181,-229,20,19537,130,-214,FALSE,TRUE,50,84.99,0.78,0.3,0.65,0.01,0.81,1,-0.07,-0.07,1,2.26,1.11,1.3,0.35,-0.16,0.43,78,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
169,621,632,18961130,2046183,100,-206,-229,-194,56735,0,-214,FALSE,TRUE,100,84.56,0.91,0.49,0.12,0.01,0.16,0.99,0.56,0.9,1,2.69,1.04,1.95,0.88,0,0.99,99,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
170,2240,279,12917033,12917094,100,444,43,61,45269,126,1360,FALSE,TRUE,-154,80.1,0.39,0.34,0.18,0.01,0.26,1,-0.27,-0.27,1,2.65,1.04,1.79,0.82,-0.2,0.92,78,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
171,96,-186,-20,728995,100,2406,231,168,301138,140,1358,FALSE,TRUE,40,69.3,0.14,0.62,0.92,0.06,0.33,0.49,-0.24,0.76,1,3.38,1.88,1.92,0.08,-0.02,1,116,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
172,919,928,2702154,-166,100,72,14,10,7551,132,1356,TRUE,FALSE,80,86.99,0.63,0.2,0.9,0.01,0.64,1,-0.02,-0.02,1,1.86,0.95,1,0.1,-0.18,0.2,82,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
173,6090,866,7375503,858608,100,-206,7,4,2214,0,-214,FALSE,TRUE,-154,64.99,0.72,0.15,0.8,0,0.71,1,-0.13,-0.11,0,1.23,0.7,0.6,-0.2,0.02,0.13,114,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
174,8453,1162,12416454,12416473,100,-206,33,27,34579,127,1360,FALSE,TRUE,-154,68.32,0.29,0.41,0.7,0.02,0.82,0.7,0.08,0.08,0,2.48,1.43,1.28,-0.3,-0.11,0.8,80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
175,974,980,972384,972388,100,18,6,4,2370,148,1358,FALSE,TRUE,50,80.45,0.56,0.25,0.67,0,1,1,0.25,0.25,0,1.26,0.78,0.6,-0.33,0.03,0.14,117,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
176,43,176,-20,366932,100,4048,-229,96,421512,126,1360,FALSE,TRUE,40,87.96,0.06,0.4,0.38,0.1,0.75,0.53,0,1,0,3.61,2.12,1.71,-0.62,-0.19,1,50,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
177,95,-186,2657743,338716,100,563,-229,59,66987,135,1358,FALSE,TRUE,175,86.27,0.14,0.71,0.35,0.05,0.68,0.44,0.44,0.44,0,2.75,1.87,1.42,-0.65,-0.07,1,107,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
178,1503,203,594752,594771,100,136,50,27,17433,143,1364,FALSE,TRUE,-154,79,0.27,0.55,0.84,0.01,0.32,0.7,-0.08,-0.08,1,2.13,1.2,1.28,0.16,0,0.5,119,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
179,-11,11,-20,444169,100,161,12,21,18047,0,-214,FALSE,TRUE,200,84.45,0,0.3,0.52,0.01,0.92,1,0.82,0.82,1,2.21,1.04,1.32,0.48,-0.12,0.38,96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
180,1505,-186,4373281,4373312,100,456,32,31,49848,124,1668,FALSE,TRUE,40,69.35,0.17,0.26,0.65,0.01,0.63,1,0.19,0.19,1,2.66,1.3,1.49,0.35,-0.15,0.89,92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
181,1037,1055,2195695,2195707,100,78,-229,-194,9512,135,1370,TRUE,TRUE,80,74.38,0.46,0.64,0.67,0.01,0.62,0.67,-0.26,-0.26,0,1.89,1.26,1.08,-0.33,-0.05,0.36,111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
182,-11,-186,1924923,1924936,100,130,-229,25,16308,140,1356,TRUE,FALSE,70,74.53,0.26,0.47,0.68,0.01,0.5,0.52,-0.2,-0.21,0,2.11,1.28,1.11,-0.32,-0.02,0.41,115,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
183,7994,1415,1215744,1215749,100,82,-229,6,10827,141,1630,TRUE,TRUE,-154,70.25,0.26,0.29,0.22,0.01,1,0.83,0.14,0.14,0,1.91,1.36,0.7,-0.78,0.03,0.22,123,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
184,1382,214,-20,2886367,100,-206,295,138,635475,124,1356,FALSE,TRUE,-154,76.41,0.06,0.46,0.37,0.13,0.59,0.47,-0.07,0.93,0,3.79,2.24,1.81,-0.63,-0.2,1,1148,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
185,752,759,13308008,1378588,100,15,7,3,1923,141,1360,FALSE,TRUE,50,77.91,0.88,0.29,0.43,0.01,1,1,0.21,0.21,0,1.18,0.85,0.48,-0.57,0,0.13,123,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
186,1673,1684,702237,702267,100,194,40,33,12773,86,1688,TRUE,FALSE,150,75.38,0,0.41,0.37,0.01,0.28,0.91,0.14,0.14,1,2.29,1.04,1.48,0.63,-0.49,0.55,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
187,35,52,-20,3780044,100,252,21,23,27453,127,1378,FALSE,TRUE,40,77.43,0.05,0.36,0.74,0.01,0.81,1,-0.02,-0.02,1,2.4,1.23,1.36,0.26,-0.15,0.64,87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
188,1261,1273,1592233,1592247,100,102,24,15,13464,149,1650,TRUE,FALSE,100,51.39,0.46,0.39,0.86,0.01,0.5,0.93,-0.25,-0.25,1,2.01,1.08,1.15,0.14,0.03,0.29,118,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
189,1160,-186,1225386,1225405,100,-206,21,-194,0,126,1320,FALSE,TRUE,40,83.86,0.23,0.59,0.42,0.01,0.38,1,-0.45,-0.45,1,1.8,0.9,1.28,0.58,-0.1,0.27,662,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
